Course Title,Course Subject,A+,A,Total 4.0,Total A,Total Kids,Percent 4.0,Percent A,ACP,HUM,SSBS,CW,CNW
ACE161,ACE,0,223,223,223,329,0.6778115501519757,0.6778115501519757,NO,NO,NO,NO,NO
ACE199,ACE,5,26,31,35,45,0.6888888888888889,0.7777777777777778,NO,NO,NO,NO,NO
ACE210,ACE,9,18,27,48,153,0.17647058823529413,0.3137254901960784,NO,NO,NO,NO,NO
ACE222,ACE,28,62,90,112,185,0.4864864864864865,0.6054054054054054,NO,NO,NO,NO,NO
ACE240,ACE,9,45,54,90,173,0.31213872832369943,0.5202312138728323,NO,NO,NO,NO,NO
ACE251,ACE,6,34,40,72,173,0.23121387283236994,0.4161849710982659,NO,NO,Yes,NO,Yes
ACE261,ACE,0,6,6,16,69,0.08695652173913043,0.2318840579710145,NO,NO,NO,NO,NO
ACE306,ACE,2,9,11,22,40,0.275,0.55,NO,NO,NO,NO,NO
ACE341,ACE,16,35,51,62,74,0.6891891891891891,0.8378378378378378,NO,NO,NO,NO,NO
ACE345,ACE,0,51,51,81,125,0.408,0.648,NO,NO,NO,NO,NO
ACE346,ACE,8,25,33,46,64,0.515625,0.71875,NO,NO,NO,NO,NO
ACE411,ACE,11,6,17,26,45,0.37777777777777777,0.5777777777777777,NO,NO,NO,NO,NO
ACE427,ACE,0,8,8,16,56,0.14285714285714285,0.2857142857142857,NO,NO,NO,NO,NO
ACE428,ACE,5,13,18,41,95,0.18947368421052632,0.43157894736842106,NO,NO,NO,NO,NO
ACE432,ACE,9,10,19,26,30,0.6333333333333333,0.8666666666666667,NO,NO,NO,NO,NO
ACE435,ACE,6,17,23,42,92,0.25,0.45652173913043476,NO,NO,NO,NO,NO
ACE444,ACE,5,45,50,62,92,0.5434782608695652,0.6739130434782609,NO,NO,NO,NO,NO
ACE447,ACE,2,16,18,30,37,0.4864864864864865,0.8108108108108109,NO,NO,NO,NO,NO
ACE454,ACE,3,4,7,7,37,0.1891891891891892,0.1891891891891892,NO,NO,NO,NO,NO
ACE455,ACE,16,12,28,36,64,0.4375,0.5625,NO,NO,NO,NO,NO
ACE471,ACE,14,7,21,25,26,0.8076923076923077,0.9615384615384616,NO,NO,NO,NO,NO
ACE562,ACE,3,19,22,34,43,0.5116279069767442,0.7906976744186046,NO,NO,NO,NO,NO
ACE564,ACE,1,15,16,25,31,0.5161290322580645,0.8064516129032258,NO,NO,NO,NO,NO
ACE592,ACE,0,7,7,13,22,0.3181818181818182,0.5909090909090909,NO,NO,NO,NO,NO
ACES101,ACES,181,87,268,313,366,0.73224043715847,0.855191256830601,NO,NO,NO,NO,NO
ACES179,ACES,3,9,12,20,50,0.24,0.4,NO,NO,NO,NO,NO
ADV150,ADV,40,171,211,229,378,0.5582010582010583,0.6058201058201058,NO,NO,NO,NO,NO
ADV281,ADV,0,4,4,34,91,0.04395604395604396,0.37362637362637363,NO,NO,NO,NO,NO
ADV283,ADV,0,46,46,90,98,0.46938775510204084,0.9183673469387755,NO,NO,NO,NO,NO
ADV284,ADV,1,30,31,53,99,0.31313131313131315,0.5353535353535354,NO,NO,NO,NO,NO
ADV310,ADV,9,23,32,54,107,0.29906542056074764,0.5046728971962616,NO,NO,NO,NO,NO
ADV312,ADV,0,3,3,14,30,0.1,0.4666666666666667,NO,NO,NO,NO,NO
ADV390,ADV,0,6,6,17,127,0.047244094488188976,0.13385826771653545,NO,NO,NO,NO,NO
ADV393,ADV,27,13,40,53,60,0.6666666666666666,0.8833333333333333,NO,NO,NO,NO,NO
ADV409,ADV,0,5,5,10,27,0.18518518518518517,0.37037037037037035,NO,NO,NO,NO,NO
ADV410,ADV,1,10,11,22,57,0.19298245614035087,0.38596491228070173,NO,NO,NO,NO,NO
ADV460,ADV,0,60,60,78,101,0.594059405940594,0.7722772277227723,NO,NO,NO,NO,NO
ADV478,ADV,1,4,5,5,21,0.23809523809523808,0.23809523809523808,NO,NO,NO,NO,NO
ADV483,ADV,1,8,9,53,106,0.08490566037735849,0.5,NO,NO,NO,NO,NO
ADV498,ADV,0,39,39,50,53,0.7358490566037735,0.9433962264150944,NO,NO,NO,NO,NO
AE100,AE,27,32,59,73,95,0.6210526315789474,0.7684210526315789,NO,NO,NO,NO,NO
AE199,AE,33,60,93,108,133,0.6992481203007519,0.8120300751879699,NO,NO,NO,NO,NO
AE202,AE,4,9,13,24,53,0.24528301886792453,0.4528301886792453,NO,NO,NO,NO,NO
AE311,AE,2,32,34,44,112,0.30357142857142855,0.39285714285714285,NO,NO,NO,NO,NO
AE321,AE,7,17,24,37,116,0.20689655172413793,0.31896551724137934,NO,NO,NO,NO,NO
AE352,AE,45,26,71,83,121,0.5867768595041323,0.6859504132231405,NO,NO,NO,NO,NO
AE402,AE,1,25,26,40,59,0.4406779661016949,0.6779661016949152,NO,NO,NO,NO,NO
AE416,AE,1,9,10,16,32,0.3125,0.5,NO,NO,NO,NO,NO
AE442,AE,19,36,55,60,92,0.5978260869565217,0.6521739130434783,NO,NO,NO,NO,NO
AE460,AE,0,59,59,85,106,0.5566037735849056,0.8018867924528302,NO,NO,NO,NO,NO
AE483,AE,5,30,35,64,91,0.38461538461538464,0.7032967032967034,NO,NO,NO,NO,NO
AFRO100,AFRO,8,8,16,32,52,0.3076923076923077,0.6153846153846154,NO,NO,Yes,NO,Yes
AFRO101,AFRO,5,11,16,30,55,0.2909090909090909,0.5454545454545454,NO,Yes,NO,NO,Yes
AFRO226,AFRO,2,6,8,10,22,0.36363636363636365,0.45454545454545453,NO,NO,NO,NO,NO
AFST210,AFST,0,4,4,12,24,0.16666666666666666,0.5,NO,NO,NO,NO,NO
AGCM220,AGCM,9,10,19,23,28,0.6785714285714286,0.8214285714285714,Yes,NO,NO,NO,NO
AGCM430,AGCM,4,4,8,18,26,0.3076923076923077,0.6923076923076923,NO,NO,NO,NO,NO
AGED260,AGED,27,66,93,129,208,0.44711538461538464,0.6201923076923077,NO,NO,Yes,NO,NO
AGED280,AGED,4,15,19,22,31,0.6129032258064516,0.7096774193548387,NO,NO,NO,NO,NO
AGED340,AGED,8,11,19,27,34,0.5588235294117647,0.7941176470588235,NO,NO,NO,NO,NO
AGED380,AGED,19,35,54,80,95,0.5684210526315789,0.8421052631578947,NO,NO,NO,NO,NO
AGED480,AGED,7,22,29,29,36,0.8055555555555556,0.8055555555555556,NO,NO,NO,NO,NO
AHS125,AHS,0,61,61,61,64,0.953125,0.953125,NO,NO,NO,NO,NO
AHS199,AHS,10,22,32,32,45,0.7111111111111111,0.7111111111111111,NO,NO,NO,NO,NO
AIS101,AIS,6,25,31,33,38,0.8157894736842105,0.868421052631579,NO,Yes,NO,NO,Yes
ANSC100,ANSC,12,63,75,75,183,0.4098360655737705,0.4098360655737705,NO,NO,NO,NO,NO
ANSC103,ANSC,0,76,76,76,77,0.987012987012987,0.987012987012987,NO,NO,NO,NO,NO
ANSC110,ANSC,1,14,15,19,24,0.625,0.7916666666666666,NO,NO,NO,NO,NO
ANSC201,ANSC,5,28,33,33,37,0.8918918918918919,0.8918918918918919,NO,NO,NO,NO,NO
ANSC206,ANSC,3,31,34,38,55,0.6181818181818182,0.6909090909090909,NO,NO,NO,NO,NO
ANSC207,ANSC,23,57,80,107,149,0.5369127516778524,0.7181208053691275,NO,NO,NO,NO,NO
ANSC221,ANSC,1,36,37,40,143,0.25874125874125875,0.27972027972027974,NO,NO,NO,NO,NO
ANSC222,ANSC,3,16,19,27,140,0.1357142857142857,0.19285714285714287,NO,NO,NO,NO,NO
ANSC250,ANSC,128,129,257,309,356,0.7219101123595506,0.8679775280898876,NO,NO,NO,Yes,NO
ANSC298,ANSC,57,8,65,67,71,0.9154929577464789,0.9436619718309859,NO,NO,NO,NO,NO
ANSC305,ANSC,12,10,22,26,34,0.6470588235294118,0.7647058823529411,NO,NO,NO,NO,NO
ANSC307,ANSC,1,10,11,17,70,0.15714285714285714,0.24285714285714285,NO,NO,NO,NO,NO
ANSC309,ANSC,0,26,26,28,43,0.6046511627906976,0.6511627906976745,NO,NO,NO,NO,NO
ANSC322,ANSC,0,8,8,13,24,0.3333333333333333,0.5416666666666666,NO,NO,NO,NO,NO
ANSC350,ANSC,0,51,51,51,59,0.864406779661017,0.864406779661017,NO,NO,NO,NO,NO
ANSC370,ANSC,3,10,13,14,24,0.5416666666666666,0.5833333333333334,NO,NO,NO,NO,NO
ANSC398,ANSC,10,41,51,52,56,0.9107142857142857,0.9285714285714286,NO,NO,NO,NO,NO
ANSC401,ANSC,1,40,41,42,56,0.7321428571428571,0.75,NO,NO,NO,NO,NO
ANSC420,ANSC,2,10,12,14,52,0.23076923076923078,0.2692307692307692,NO,NO,NO,NO,NO
ANSC431,ANSC,6,11,17,19,53,0.32075471698113206,0.3584905660377358,NO,NO,NO,NO,NO
ANSC452,ANSC,4,31,35,35,51,0.6862745098039216,0.6862745098039216,NO,NO,NO,NO,NO
ANSC467,ANSC,2,18,20,25,36,0.5555555555555556,0.6944444444444444,NO,NO,NO,NO,NO
ANSC498,ANSC,3,67,70,70,73,0.958904109589041,0.958904109589041,NO,NO,NO,NO,NO
ANSC499,ANSC,0,8,8,8,27,0.2962962962962963,0.2962962962962963,NO,NO,NO,NO,NO
ANTH101,ANTH,13,33,46,124,379,0.12137203166226913,0.32717678100263853,NO,NO,Yes,Yes,Yes
ANTH103,ANTH,13,46,59,114,353,0.1671388101983003,0.32294617563739375,NO,NO,Yes,Yes,Yes
ANTH106,ANTH,2,7,9,17,37,0.24324324324324326,0.4594594594594595,NO,NO,NO,NO,NO
ANTH143,ANTH,215,542,757,933,1230,0.6154471544715447,0.7585365853658537,NO,NO,NO,NO,NO
ANTH160,ANTH,4,4,8,13,47,0.1702127659574468,0.2765957446808511,NO,NO,NO,NO,NO
ANTH180,ANTH,42,59,101,118,249,0.40562248995983935,0.4738955823293173,NO,NO,NO,NO,NO
ANTH220,ANTH,0,7,7,10,22,0.3181818181818182,0.45454545454545453,NO,NO,NO,NO,NO
ANTH230,ANTH,2,6,8,14,22,0.36363636363636365,0.6363636363636364,NO,NO,NO,NO,NO
ANTH246,ANTH,1,159,160,199,286,0.5594405594405595,0.6958041958041958,NO,NO,NO,NO,NO
ANTH262,ANTH,0,2,2,4,29,0.06896551724137931,0.13793103448275862,NO,NO,NO,NO,NO
ANTH277,ANTH,6,7,13,22,29,0.4482758620689655,0.7586206896551724,NO,NO,NO,NO,NO
ANTH399,ANTH,4,14,18,23,28,0.6428571428571429,0.8214285714285714,NO,NO,NO,NO,NO
ARAB150,ARAB,41,25,66,72,91,0.7252747252747253,0.7912087912087912,NO,NO,NO,NO,Yes
ARAB403,ARAB,11,4,15,15,22,0.6818181818181818,0.6818181818181818,NO,NO,NO,NO,NO
ARCH101,ARCH,40,65,105,124,167,0.6287425149700598,0.7425149700598802,NO,NO,NO,NO,NO
ARCH231,ARCH,0,63,63,63,121,0.5206611570247934,0.5206611570247934,NO,NO,NO,NO,NO
ARCH271,ARCH,0,13,13,31,114,0.11403508771929824,0.2719298245614035,NO,NO,NO,NO,NO
ARCH341,ARCH,0,8,8,15,69,0.11594202898550725,0.21739130434782608,NO,NO,NO,NO,NO
ARCH342,ARCH,1,3,4,11,57,0.07017543859649122,0.19298245614035087,NO,NO,NO,NO,NO
ARCH351,ARCH,14,18,32,56,109,0.29357798165137616,0.5137614678899083,NO,NO,NO,NO,NO
ARCH407,ARCH,0,0,0,9,21,0.0,0.42857142857142855,NO,NO,NO,NO,NO
ARCH409,ARCH,0,0,0,4,28,0.0,0.14285714285714285,NO,NO,NO,NO,NO
ARCH410,ARCH,1,6,7,7,26,0.2692307692307692,0.2692307692307692,NO,NO,NO,NO,NO
ARCH411,ARCH,5,8,13,13,30,0.43333333333333335,0.43333333333333335,NO,NO,NO,NO,NO
ARCH412,ARCH,0,1,1,9,42,0.023809523809523808,0.21428571428571427,NO,NO,NO,NO,NO
ARCH417,ARCH,3,19,22,29,49,0.4489795918367347,0.5918367346938775,NO,NO,NO,NO,NO
ARCH451,ARCH,20,20,40,52,107,0.37383177570093457,0.48598130841121495,NO,NO,NO,NO,NO
ARCH468,ARCH,0,10,10,22,29,0.3448275862068966,0.7586206896551724,NO,NO,NO,NO,NO
ARCH502,ARCH,2,23,25,41,72,0.3472222222222222,0.5694444444444444,NO,NO,NO,NO,NO
ARCH577,ARCH,0,6,6,21,68,0.08823529411764706,0.3088235294117647,NO,NO,NO,NO,NO
ART100,ART,1,4,5,25,62,0.08064516129032258,0.4032258064516129,NO,Yes,NO,NO,NO
ART105,ART,10,73,83,115,138,0.6014492753623188,0.8333333333333334,NO,Yes,NO,NO,NO
ART202,ART,16,51,67,70,73,0.9178082191780822,0.958904109589041,NO,NO,NO,NO,NO
ART299,ART,1,12,13,23,30,0.43333333333333335,0.7666666666666667,NO,NO,NO,NO,NO
ART310,ART,1,26,27,35,41,0.6585365853658537,0.8536585365853658,NO,Yes,NO,NO,NO
ARTD201,ARTD,0,8,8,27,40,0.2,0.675,NO,NO,NO,NO,NO
ARTD215,ARTD,1,4,5,13,22,0.22727272727272727,0.5909090909090909,NO,NO,NO,NO,NO
ARTD225,ARTD,0,2,2,13,73,0.0273972602739726,0.1780821917808219,NO,NO,NO,NO,NO
ARTD301,ARTD,0,4,4,11,34,0.11764705882352941,0.3235294117647059,NO,NO,NO,NO,NO
ARTD328,ARTD,0,13,13,29,36,0.3611111111111111,0.8055555555555556,NO,NO,NO,NO,NO
ARTD426,ARTD,6,7,13,21,32,0.40625,0.65625,NO,NO,NO,NO,NO
ARTF101,ARTF,8,41,49,71,107,0.45794392523364486,0.6635514018691588,NO,NO,NO,NO,NO
ARTH113,ARTH,2,11,13,24,68,0.19117647058823528,0.35294117647058826,NO,NO,NO,NO,Yes
ARTH127,ARTH,1,16,17,18,21,0.8095238095238095,0.8571428571428571,NO,NO,NO,NO,NO
ARTH235,ARTH,0,3,3,11,27,0.1111111111111111,0.4074074074074074,NO,NO,NO,NO,NO
ARTH241,ARTH,0,10,10,16,32,0.3125,0.5,NO,NO,NO,NO,NO
ARTH257,ARTH,0,8,8,20,56,0.14285714285714285,0.35714285714285715,NO,NO,NO,NO,NO
ARTH260,ARTH,2,7,9,29,97,0.09278350515463918,0.29896907216494845,NO,NO,NO,NO,NO
ARTH402,ARTH,3,10,13,14,32,0.40625,0.4375,NO,NO,NO,NO,NO
ARTS250,ARTS,1,4,5,12,21,0.23809523809523808,0.5714285714285714,NO,NO,NO,NO,NO
ASTR100,ASTR,37,165,202,352,739,0.2733423545331529,0.476319350473613,NO,NO,NO,NO,NO
ASTR121,ASTR,5,20,25,39,124,0.20161290322580644,0.31451612903225806,NO,NO,NO,NO,NO
ASTR122,ASTR,36,53,89,113,201,0.4427860696517413,0.5621890547263682,NO,NO,NO,NO,NO
ASTR210,ASTR,2,8,10,20,61,0.16393442622950818,0.32786885245901637,NO,NO,NO,NO,NO
ASTR404,ASTR,3,3,6,9,27,0.2222222222222222,0.3333333333333333,NO,NO,NO,NO,NO
ASTR406,ASTR,1,8,9,11,27,0.3333333333333333,0.4074074074074074,NO,NO,NO,NO,NO
ATMS100,ATMS,23,98,121,181,411,0.2944038929440389,0.44038929440389296,NO,NO,NO,NO,NO
ATMS120,ATMS,380,175,555,570,611,0.9083469721767594,0.9328968903436988,NO,NO,NO,NO,NO
ATMS140,ATMS,0,2,2,5,48,0.041666666666666664,0.10416666666666667,NO,NO,NO,NO,NO
ATMS201,ATMS,23,18,41,42,45,0.9111111111111111,0.9333333333333333,NO,NO,NO,NO,NO
ATMS301,ATMS,0,3,3,4,24,0.125,0.16666666666666666,NO,NO,NO,NO,NO
ATMS302,ATMS,3,2,5,7,28,0.17857142857142858,0.25,NO,NO,NO,NO,NO
ATMS303,ATMS,1,4,5,8,31,0.16129032258064516,0.25806451612903225,NO,NO,NO,NO,NO
ATMS391,ATMS,2,8,10,17,21,0.47619047619047616,0.8095238095238095,NO,NO,NO,NO,NO
ATMS401,ATMS,3,5,8,14,23,0.34782608695652173,0.6086956521739131,NO,NO,NO,NO,NO
ATMS421,ATMS,4,8,12,15,22,0.5454545454545454,0.6818181818181818,NO,NO,NO,NO,NO
BADM300,BADM,73,96,169,237,423,0.39952718676122934,0.5602836879432624,NO,NO,NO,NO,NO
BADM310,BADM,98,167,265,381,607,0.43657331136738053,0.627677100494234,NO,NO,NO,NO,NO
BADM311,BADM,2,14,16,31,53,0.3018867924528302,0.5849056603773585,NO,NO,NO,NO,NO
BADM312,BADM,2,15,17,29,38,0.4473684210526316,0.7631578947368421,NO,NO,NO,NO,NO
BADM313,BADM,1,7,8,15,23,0.34782608695652173,0.6521739130434783,NO,NO,NO,NO,NO
BADM320,BADM,297,234,531,607,687,0.7729257641921398,0.883551673944687,NO,NO,NO,NO,NO
BADM321,BADM,0,39,39,43,54,0.7222222222222222,0.7962962962962963,NO,NO,NO,NO,NO
BADM322,BADM,7,25,32,60,99,0.32323232323232326,0.6060606060606061,NO,NO,NO,NO,NO
BADM325,BADM,55,44,99,108,112,0.8839285714285714,0.9642857142857143,NO,NO,NO,NO,NO
BADM329,BADM,1,29,30,51,66,0.45454545454545453,0.7727272727272727,NO,NO,NO,NO,NO
BADM335,BADM,0,18,18,33,60,0.3,0.55,NO,NO,NO,NO,NO
BADM336,BADM,4,20,24,30,55,0.43636363636363634,0.5454545454545454,NO,NO,NO,NO,NO
BADM340,BADM,43,14,57,66,76,0.75,0.868421052631579,NO,NO,NO,NO,NO
BADM350,BADM,3,77,80,111,165,0.48484848484848486,0.6727272727272727,NO,NO,NO,NO,NO
BADM351,BADM,0,29,29,44,58,0.5,0.7586206896551724,NO,NO,NO,NO,NO
BADM352,BADM,1,24,25,35,52,0.4807692307692308,0.6730769230769231,NO,NO,NO,NO,NO
BADM353,BADM,2,8,10,32,53,0.18867924528301888,0.6037735849056604,NO,NO,NO,NO,NO
BADM365,BADM,0,23,23,31,32,0.71875,0.96875,NO,NO,NO,NO,NO
BADM367,BADM,0,33,33,43,55,0.6,0.7818181818181819,NO,NO,NO,NO,NO
BADM374,BADM,5,30,35,52,105,0.3333333333333333,0.49523809523809526,NO,NO,NO,NO,NO
BADM375,BADM,2,44,46,78,167,0.2754491017964072,0.46706586826347307,NO,NO,NO,NO,NO
BADM377,BADM,1,7,8,14,44,0.18181818181818182,0.3181818181818182,NO,NO,NO,NO,NO
BADM378,BADM,3,6,9,18,38,0.23684210526315788,0.47368421052631576,NO,NO,NO,NO,NO
BADM380,BADM,0,53,53,84,98,0.5408163265306123,0.8571428571428571,NO,NO,NO,NO,NO
BADM381,BADM,1,14,15,21,26,0.5769230769230769,0.8076923076923077,NO,NO,NO,NO,NO
BADM382,BADM,0,9,9,18,29,0.3103448275862069,0.6206896551724138,NO,NO,NO,NO,NO
BADM395,BADM,1,22,23,31,54,0.42592592592592593,0.5740740740740741,NO,NO,NO,NO,NO
BADM446,BADM,0,18,18,32,37,0.4864864864864865,0.8648648648648649,NO,NO,NO,NO,NO
BADM449,BADM,7,136,143,238,345,0.4144927536231884,0.6898550724637681,NO,NO,NO,NO,NO
BADM453,BADM,0,12,12,22,31,0.3870967741935484,0.7096774193548387,NO,NO,NO,NO,NO
BADM508,BADM,22,48,70,116,170,0.4117647058823529,0.6823529411764706,NO,NO,NO,NO,NO
BADM509,BADM,0,29,29,53,89,0.3258426966292135,0.5955056179775281,NO,NO,NO,NO,NO
BADM514,BADM,22,39,61,97,134,0.4552238805970149,0.7238805970149254,NO,NO,NO,NO,NO
BADM520,BADM,6,143,149,149,174,0.8563218390804598,0.8563218390804598,NO,NO,NO,NO,NO
BADM521,BADM,0,25,25,47,49,0.5102040816326531,0.9591836734693877,NO,NO,NO,NO,NO
BADM525,BADM,1,41,42,114,180,0.23333333333333334,0.6333333333333333,NO,NO,NO,NO,NO
BADM544,BADM,1,22,23,32,38,0.6052631578947368,0.8421052631578947,NO,NO,NO,NO,NO
BADM555,BADM,5,20,25,30,35,0.7142857142857143,0.8571428571428571,NO,NO,NO,NO,NO
BADM567,BADM,1,40,41,114,187,0.2192513368983957,0.6096256684491979,NO,NO,NO,NO,NO
BADM572,BADM,22,30,52,68,115,0.45217391304347826,0.591304347826087,NO,NO,NO,NO,NO
BADM582,BADM,2,37,39,62,67,0.582089552238806,0.9253731343283582,NO,NO,NO,NO,NO
BADM586,BADM,28,12,40,43,45,0.8888888888888888,0.9555555555555556,NO,NO,NO,NO,NO
BADM590,BADM,8,238,246,340,439,0.5603644646924829,0.7744874715261959,NO,NO,NO,NO,NO
BADM593,BADM,0,33,33,33,49,0.673469387755102,0.673469387755102,NO,NO,NO,NO,NO
BADM595,BADM,1,8,9,14,22,0.4090909090909091,0.6363636363636364,NO,NO,NO,NO,NO
BCS115,BCS,16,10,26,29,46,0.5652173913043478,0.6304347826086957,NO,NO,NO,NO,NO
BIOC460,BIOC,3,8,11,14,27,0.4074074074074074,0.5185185185185185,NO,NO,NO,NO,NO
BIOE120,BIOE,23,46,69,87,93,0.7419354838709677,0.9354838709677419,NO,NO,NO,NO,NO
BIOE201,BIOE,13,32,45,60,75,0.6,0.8,NO,NO,NO,NO,NO
BIOE202,BIOE,4,4,8,15,35,0.22857142857142856,0.42857142857142855,NO,NO,NO,NO,NO
BIOE206,BIOE,0,12,12,28,76,0.15789473684210525,0.3684210526315789,NO,NO,NO,NO,NO
BIOE414,BIOE,7,27,34,42,61,0.5573770491803278,0.6885245901639344,NO,NO,NO,NO,NO
BIOE415,BIOE,0,16,16,40,52,0.3076923076923077,0.7692307692307693,NO,NO,NO,NO,NO
BIOE420,BIOE,5,31,36,36,45,0.8,0.8,NO,NO,NO,NO,NO
BIOE476,BIOE,0,17,17,45,60,0.2833333333333333,0.75,NO,NO,NO,NO,NO
BIOE498,BIOE,1,10,11,13,21,0.5238095238095238,0.6190476190476191,NO,NO,NO,NO,NO
BTW250,BTW,6,284,290,479,706,0.41076487252124644,0.6784702549575071,Yes,NO,NO,NO,NO
BTW261,BTW,3,32,35,41,70,0.5,0.5857142857142857,Yes,NO,NO,NO,NO
BUS101,BUS,0,403,403,508,612,0.6584967320261438,0.8300653594771242,NO,NO,NO,NO,NO
CEE195,CEE,4,194,198,242,273,0.7252747252747253,0.8864468864468864,NO,NO,NO,NO,NO
CEE201,CEE,32,19,51,74,136,0.375,0.5441176470588235,NO,NO,NO,NO,NO
CEE202,CEE,2,27,29,52,104,0.27884615384615385,0.5,NO,NO,NO,NO,NO
CEE300,CEE,0,5,5,19,90,0.05555555555555555,0.2111111111111111,NO,NO,NO,NO,NO
CEE310,CEE,3,10,13,23,90,0.14444444444444443,0.25555555555555554,NO,NO,NO,NO,NO
CEE320,CEE,0,22,22,51,115,0.19130434782608696,0.4434782608695652,NO,NO,NO,NO,NO
CEE330,CEE,0,17,17,65,142,0.11971830985915492,0.45774647887323944,NO,NO,NO,NO,NO
CEE340,CEE,1,9,10,28,60,0.16666666666666666,0.4666666666666667,NO,NO,NO,NO,NO
CEE350,CEE,3,15,18,23,50,0.36,0.46,NO,NO,NO,NO,NO
CEE360,CEE,9,12,21,37,123,0.17073170731707318,0.3008130081300813,NO,NO,NO,NO,NO
CEE380,CEE,4,3,7,17,58,0.1206896551724138,0.29310344827586204,NO,NO,NO,NO,NO
CEE401,CEE,8,4,12,15,21,0.5714285714285714,0.7142857142857143,NO,NO,NO,NO,NO
CEE406,CEE,0,8,8,16,40,0.2,0.4,NO,NO,NO,NO,NO
CEE408,CEE,4,2,6,9,32,0.1875,0.28125,NO,NO,NO,NO,NO
CEE409,CEE,7,22,29,29,34,0.8529411764705882,0.8529411764705882,NO,NO,NO,NO,NO
CEE416,CEE,0,3,3,10,37,0.08108108108108109,0.2702702702702703,NO,NO,NO,NO,NO
